Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
1996-01-19,9.317313213102686,8.89,0.0058686768876468065,1,1.0480667281330356,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-01-22,9.193958699472761,8.86,0.002562869202902718,1,1.0376928554709663,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-01-23,9.133302530253024,8.82,-0.0009786651789154277,1,1.0355218288268735,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-01-24,9.182906454699348,8.97,0.011632848807789031,1,1.0237353907134166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-25,9.270031638584356,9.05,-0.004737391334955987,1,1.0243128882413652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-26,9.330945876098355,9.05,0.0073953607625423246,1,1.0310437432152877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-29,9.354583764601509,9.05,0.004190051161162778,1,1.0336556645968518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-30,9.351321118611379,9.04,0.009439297090257703,1,1.034438176837542,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-01-31,9.402708224591752,9.17,0.009272416035264186,1,1.0253771237286535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-02,9.409651344706845,9.16,0.0038448005305680155,1,1.0272545136142843,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-02-02,9.64434368623895,9.51,-0.004112131857887391,1,1.0141265705824343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-05-02,9.590732996150072,9.48,0.00873764601963245,1,1.011680695796421,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-06-02,9.604175094339622,9.43,0.007625859139017699,1,1.018470317533364,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-07-02,9.609881274421399,9.32,0.0055545412205670885,1,1.031103141032339,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-08-02,9.723003787878788,9.24,0.009387727159704262,1,1.052273137216319,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-09-02,9.627291131590875,9.15,0.0004724133552249654,1,1.0521629652011883,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-12-02,9.62434519303558,9.3,0.007694738942898738,1,1.0348758272081269,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-13,9.700911350455673,9.44,-0.001407033887468323,1,1.0276389142431857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-14,9.782707107288365,9.36,-0.0074920377492260215,1,1.0451610157359366,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-02-15,9.775649546827793,9.37,-0.006519366871098775,1,1.0432923742612374,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-16,9.707644394110984,9.35,-0.00514132035778303,1,1.0382507373380732,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-02-19,9.673582483956208,9.15,0.0,1,1.057222129394121,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-02-20,9.564256089284369,9.06,-0.011376722297470998,1,1.0556574049982745,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-02-21,9.604565805288463,9.1,0.011546468835434531,1,1.055446791789941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-22,9.683259080268822,9.15,0.01648174546902581,1,1.0582796809036963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-23,9.654847247428917,9.14,0.0003338594179362886,1,1.056329020506446,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1996-02-26,9.766245917824866,9.03,-0.013165319361629457,1,1.0815333242330971,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-02-27,9.696658591975776,9.15,-0.004962712854709395,1,1.059744108412653,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-28,9.830331940751995,9.15,-0.0038700936876345793,1,1.074353217568524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-29,10.015035553176848,9.11,-0.006707413389376526,1,1.0993452857493795,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1996-01-03,9.867570655900053,9.13,0.006117845618552664,1,1.0807853949507176,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-04-03,9.9619540404809,9.15,0.009944952788679906,1,1.088738146500645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-05-03,10.000767185719711,9.24,0.007623108186940009,1,1.0823341110086266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-03,10.079184795053811,9.37,-0.005780893324299541,1,1.0756867444027547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-03,9.961136935152023,9.18,0.0025275167978628943,1,1.0850911694065386,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
